date,program_type,vacancies_per_day,beds_per_day,percent_vacant_per_day,year,month,day,percent_occupied_per_day
2021-05-22,Transitional Independent Living (TIL),143,495,28.89,2021,5,22,71.11
2021-05-23,Transitional Independent Living (TIL),143,495,28.89,2021,5,23,71.11
2021-05-24,Transitional Independent Living (TIL),146,495,29.49,2021,5,24,70.51
2021-05-25,Transitional Independent Living (TIL),145,495,29.29,2021,5,25,70.71000000000001
2021-05-26,Transitional Independent Living (TIL),144,495,29.09,2021,5,26,70.91
2021-05-27,Transitional Independent Living (TIL),144,495,29.09,2021,5,27,70.91
2021-05-28,Transitional Independent Living (TIL),147,495,29.7,2021,5,28,70.3
2021-05-29,Transitional Independent Living (TIL),149,495,30.1,2021,5,29,69.9
2021-05-30,Transitional Independent Living (TIL),151,495,30.51,2021,5,30,69.49
2021-05-31,Transitional Independent Living (TIL),151,495,30.51,2021,5,31,69.49
2021-06-01,Transitional Independent Living (TIL),151,495,30.51,2021,6,1,69.49
2021-06-02,Transitional Independent Living (TIL),148,495,29.9,2021,6,2,70.1
2021-06-03,Transitional Independent Living (TIL),146,495,29.49,2021,6,3,70.51
2021-06-04,Transitional Independent Living (TIL),143,495,28.89,2021,6,4,71.11
2021-06-05,Transitional Independent Living (TIL),144,495,29.09,2021,6,5,70.91
2021-06-06,Transitional Independent Living (TIL),143,495,28.89,2021,6,6,71.11
2021-06-07,Transitional Independent Living (TIL),144,495,29.09,2021,6,7,70.91
2021-06-08,Transitional Independent Living (TIL),142,495,28.69,2021,6,8,71.31
2021-06-09,Transitional Independent Living (TIL),140,495,28.28,2021,6,9,71.72
2021-06-10,Transitional Independent Living (TIL),140,495,28.28,2021,6,10,71.72
2021-06-11,Transitional Independent Living (TIL),142,495,28.69,2021,6,11,71.31
2021-06-12,Transitional Independent Living (TIL),141,495,28.48,2021,6,12,71.52
2021-06-13,Transitional Independent Living (TIL),140,495,28.28,2021,6,13,71.72
2021-06-14,Transitional Independent Living (TIL),140,495,28.28,2021,6,14,71.72
2021-06-15,Transitional Independent Living (TIL),137,495,27.68,2021,6,15,72.32
2021-06-16,Transitional Independent Living (TIL),137,495,27.68,2021,6,16,72.32
2021-06-17,Transitional Independent Living (TIL),138,495,27.88,2021,6,17,72.12
2021-06-18,Transitional Independent Living (TIL),139,495,28.08,2021,6,18,71.92
2021-06-19,Transitional Independent Living (TIL),139,495,28.08,2021,6,19,71.92
2021-06-20,Transitional Independent Living (TIL),141,495,28.48,2021,6,20,71.52
2021-06-21,Transitional Independent Living (TIL),142,495,28.69,2021,6,21,71.31
2021-06-22,Transitional Independent Living (TIL),137,495,27.68,2021,6,22,72.32
2021-06-23,Transitional Independent Living (TIL),138,495,27.88,2021,6,23,72.12
2021-06-24,Transitional Independent Living (TIL),137,495,27.68,2021,6,24,72.32
2021-06-25,Transitional Independent Living (TIL),136,495,27.47,2021,6,25,72.53
2021-06-26,Transitional Independent Living (TIL),137,495,27.68,2021,6,26,72.32
2021-06-27,Transitional Independent Living (TIL),138,495,27.88,2021,6,27,72.12
2021-06-28,Transitional Independent Living (TIL),139,495,28.08,2021,6,28,71.92
2021-06-29,Transitional Independent Living (TIL),140,495,28.28,2021,6,29,71.72
2021-06-30,Transitional Independent Living (TIL),141,495,28.48,2021,6,30,71.52
2021-07-01,Transitional Independent Living (TIL),141,495,28.48,2021,7,1,71.52
2021-07-02,Transitional Independent Living (TIL),141,495,28.48,2021,7,2,71.52
2021-07-03,Transitional Independent Living (TIL),141,495,28.48,2021,7,3,71.52
2021-07-04,Transitional Independent Living (TIL),140,495,28.28,2021,7,4,71.72
2021-07-05,Transitional Independent Living (TIL),140,495,28.28,2021,7,5,71.72
2021-07-06,Transitional Independent Living (TIL),140,495,28.28,2021,7,6,71.72
2021-07-07,Transitional Independent Living (TIL),140,495,28.28,2021,7,7,71.72
2021-07-08,Transitional Independent Living (TIL),142,495,28.69,2021,7,8,71.31
2021-07-09,Transitional Independent Living (TIL),141,495,28.48,2021,7,9,71.52
2021-07-10,Transitional Independent Living (TIL),142,495,28.69,2021,7,10,71.31
2021-07-11,Transitional Independent Living (TIL),144,495,29.09,2021,7,11,70.91
2021-07-12,Transitional Independent Living (TIL),144,495,29.09,2021,7,12,70.91
2021-07-13,Transitional Independent Living (TIL),141,495,28.48,2021,7,13,71.52
2021-07-14,Transitional Independent Living (TIL),140,495,28.28,2021,7,14,71.72
2021-07-15,Transitional Independent Living (TIL),143,495,28.89,2021,7,15,71.11
2021-07-16,Transitional Independent Living (TIL),139,495,28.08,2021,7,16,71.92
2021-07-17,Transitional Independent Living (TIL),138,495,27.88,2021,7,17,72.12
2021-07-18,Transitional Independent Living (TIL),137,495,27.68,2021,7,18,72.32
2021-07-19,Transitional Independent Living (TIL),138,495,27.88,2021,7,19,72.12
2021-07-20,Transitional Independent Living (TIL),141,495,28.48,2021,7,20,71.52
2021-07-21,Transitional Independent Living (TIL),139,495,28.08,2021,7,21,71.92
2021-07-22,Transitional Independent Living (TIL),137,495,27.68,2021,7,22,72.32
2021-07-23,Transitional Independent Living (TIL),138,495,27.88,2021,7,23,72.12
2021-07-24,Transitional Independent Living (TIL),142,495,28.69,2021,7,24,71.31
2021-07-25,Transitional Independent Living (TIL),145,495,29.29,2021,7,25,70.71000000000001
2021-07-26,Transitional Independent Living (TIL),146,495,29.49,2021,7,26,70.51
2021-07-27,Transitional Independent Living (TIL),146,495,29.49,2021,7,27,70.51
2021-07-28,Transitional Independent Living (TIL),145,495,29.29,2021,7,28,70.71000000000001
2021-07-29,Transitional Independent Living (TIL),146,495,29.49,2021,7,29,70.51
2021-07-30,Transitional Independent Living (TIL),148,495,29.9,2021,7,30,70.1
2021-07-31,Transitional Independent Living (TIL),148,495,29.9,2021,7,31,70.1
2021-08-01,Transitional Independent Living (TIL),149,495,30.1,2021,8,1,69.9
2021-08-02,Transitional Independent Living (TIL),150,495,30.3,2021,8,2,69.7
2021-08-03,Transitional Independent Living (TIL),154,495,31.11,2021,8,3,68.89
2021-08-04,Transitional Independent Living (TIL),155,495,31.31,2021,8,4,68.69
2021-08-05,Transitional Independent Living (TIL),152,495,30.71,2021,8,5,69.28999999999999
2021-08-06,Transitional Independent Living (TIL),154,495,31.11,2021,8,6,68.89
2021-08-07,Transitional Independent Living (TIL),152,495,30.71,2021,8,7,69.28999999999999
2021-08-08,Transitional Independent Living (TIL),152,495,30.71,2021,8,8,69.28999999999999
2021-08-09,Transitional Independent Living (TIL),153,495,30.91,2021,8,9,69.09
2021-08-10,Transitional Independent Living (TIL),159,495,32.12,2021,8,10,67.88
2021-08-11,Transitional Independent Living (TIL),159,495,32.12,2021,8,11,67.88
2021-08-12,Transitional Independent Living (TIL),159,495,32.12,2021,8,12,67.88
2021-08-13,Transitional Independent Living (TIL),157,495,31.72,2021,8,13,68.28
2021-08-14,Transitional Independent Living (TIL),158,495,31.92,2021,8,14,68.08
2021-08-15,Transitional Independent Living (TIL),159,495,32.12,2021,8,15,67.88
2021-08-16,Transitional Independent Living (TIL),160,495,32.32,2021,8,16,67.68
2021-08-17,Transitional Independent Living (TIL),161,495,32.53,2021,8,17,67.47
2021-08-18,Transitional Independent Living (TIL),162,495,32.73,2021,8,18,67.27000000000001
2021-08-19,Transitional Independent Living (TIL),158,495,31.92,2021,8,19,68.08
2021-08-20,Transitional Independent Living (TIL),158,495,31.92,2021,8,20,68.08
2021-08-21,Transitional Independent Living (TIL),156,495,31.52,2021,8,21,68.48
2021-08-22,Transitional Independent Living (TIL),155,495,31.31,2021,8,22,68.69
2021-08-23,Transitional Independent Living (TIL),156,495,31.52,2021,8,23,68.48
2021-08-24,Transitional Independent Living (TIL),158,495,31.92,2021,8,24,68.08
2021-08-25,Transitional Independent Living (TIL),159,495,32.12,2021,8,25,67.88
2021-08-26,Transitional Independent Living (TIL),159,495,32.12,2021,8,26,67.88
2021-08-27,Transitional Independent Living (TIL),160,495,32.32,2021,8,27,67.68
2021-08-28,Transitional Independent Living (TIL),158,495,31.92,2021,8,28,68.08
2021-08-29,Transitional Independent Living (TIL),158,495,31.92,2021,8,29,68.08
2021-08-30,Transitional Independent Living (TIL),158,495,31.92,2021,8,30,68.08
2021-08-31,Transitional Independent Living (TIL),152,495,30.71,2021,8,31,69.28999999999999
2021-09-01,Transitional Independent Living (TIL),150,495,30.3,2021,9,1,69.7
2021-09-02,Transitional Independent Living (TIL),152,495,30.71,2021,9,2,69.28999999999999
2021-09-03,Transitional Independent Living (TIL),153,495,30.91,2021,9,3,69.09
2021-09-04,Transitional Independent Living (TIL),153,495,30.91,2021,9,4,69.09
2021-09-05,Transitional Independent Living (TIL),152,495,30.71,2021,9,5,69.28999999999999
2021-09-06,Transitional Independent Living (TIL),154,495,31.11,2021,9,6,68.89
2021-09-07,Transitional Independent Living (TIL),155,495,31.31,2021,9,7,68.69
2021-09-08,Transitional Independent Living (TIL),156,495,31.52,2021,9,8,68.48
2021-09-09,Transitional Independent Living (TIL),154,495,31.11,2021,9,9,68.89
2021-09-10,Transitional Independent Living (TIL),155,495,31.31,2021,9,10,68.69
2021-09-11,Transitional Independent Living (TIL),156,495,31.52,2021,9,11,68.48
2021-09-12,Transitional Independent Living (TIL),155,495,31.31,2021,9,12,68.69
2021-09-13,Transitional Independent Living (TIL),159,495,32.12,2021,9,13,67.88
2021-09-14,Transitional Independent Living (TIL),158,495,31.92,2021,9,14,68.08
2021-09-15,Transitional Independent Living (TIL),158,495,31.92,2021,9,15,68.08
2021-09-16,Transitional Independent Living (TIL),156,495,31.52,2021,9,16,68.48
2021-09-17,Transitional Independent Living (TIL),154,495,31.11,2021,9,17,68.89
2021-09-18,Transitional Independent Living (TIL),155,495,31.31,2021,9,18,68.69
2021-09-19,Transitional Independent Living (TIL),157,495,31.72,2021,9,19,68.28
2021-09-20,Transitional Independent Living (TIL),160,495,32.32,2021,9,20,67.68
2021-09-21,Transitional Independent Living (TIL),156,495,31.52,2021,9,21,68.48
2021-09-22,Transitional Independent Living (TIL),156,495,31.52,2021,9,22,68.48
2021-09-23,Transitional Independent Living (TIL),157,495,31.72,2021,9,23,68.28
2021-09-24,Transitional Independent Living (TIL),156,495,31.52,2021,9,24,68.48
2021-09-25,Transitional Independent Living (TIL),156,495,31.52,2021,9,25,68.48
2021-09-26,Transitional Independent Living (TIL),158,495,31.92,2021,9,26,68.08
2021-09-27,Transitional Independent Living (TIL),154,495,31.11,2021,9,27,68.89
2021-09-28,Transitional Independent Living (TIL),152,495,30.71,2021,9,28,69.28999999999999
2021-09-29,Transitional Independent Living (TIL),153,495,30.91,2021,9,29,69.09
2021-09-30,Transitional Independent Living (TIL),153,495,30.91,2021,9,30,69.09
2021-10-01,Transitional Independent Living (TIL),154,495,31.11,2021,10,1,68.89
2021-10-02,Transitional Independent Living (TIL),153,495,30.91,2021,10,2,69.09
2021-10-03,Transitional Independent Living (TIL),152,495,30.71,2021,10,3,69.28999999999999
2021-10-04,Transitional Independent Living (TIL),153,495,30.91,2021,10,4,69.09
2021-10-05,Transitional Independent Living (TIL),151,495,30.51,2021,10,5,69.49
2021-10-06,Transitional Independent Living (TIL),149,495,30.1,2021,10,6,69.9
2021-10-07,Transitional Independent Living (TIL),147,495,29.7,2021,10,7,70.3
2021-10-08,Transitional Independent Living (TIL),143,495,28.89,2021,10,8,71.11
2021-10-09,Transitional Independent Living (TIL),141,495,28.48,2021,10,9,71.52
2021-10-10,Transitional Independent Living (TIL),141,495,28.48,2021,10,10,71.52
2021-10-11,Transitional Independent Living (TIL),146,495,29.49,2021,10,11,70.51
2021-10-12,Transitional Independent Living (TIL),144,495,29.09,2021,10,12,70.91
2021-10-13,Transitional Independent Living (TIL),142,495,28.69,2021,10,13,71.31
2021-10-14,Transitional Independent Living (TIL),142,495,28.69,2021,10,14,71.31
2021-10-15,Transitional Independent Living (TIL),141,495,28.48,2021,10,15,71.52
2021-10-16,Transitional Independent Living (TIL),141,495,28.48,2021,10,16,71.52
2021-10-17,Transitional Independent Living (TIL),141,495,28.48,2021,10,17,71.52
2021-10-18,Transitional Independent Living (TIL),143,495,28.89,2021,10,18,71.11
2021-10-19,Transitional Independent Living (TIL),143,495,28.89,2021,10,19,71.11
2021-10-20,Transitional Independent Living (TIL),143,495,28.89,2021,10,20,71.11
2021-10-21,Transitional Independent Living (TIL),139,495,28.08,2021,10,21,71.92
2021-10-22,Transitional Independent Living (TIL),141,495,28.48,2021,10,22,71.52
2021-10-23,Transitional Independent Living (TIL),142,495,28.69,2021,10,23,71.31
2021-10-24,Transitional Independent Living (TIL),141,495,28.48,2021,10,24,71.52
2021-10-25,Transitional Independent Living (TIL),141,495,28.48,2021,10,25,71.52
2021-10-26,Transitional Independent Living (TIL),140,495,28.28,2021,10,26,71.72
2021-10-27,Transitional Independent Living (TIL),137,495,27.68,2021,10,27,72.32
2021-10-28,Transitional Independent Living (TIL),136,495,27.47,2021,10,28,72.53
2021-10-29,Transitional Independent Living (TIL),136,495,27.47,2021,10,29,72.53
2021-10-30,Transitional Independent Living (TIL),136,495,27.47,2021,10,30,72.53
2021-10-31,Transitional Independent Living (TIL),136,495,27.47,2021,10,31,72.53
2021-11-01,Transitional Independent Living (TIL),137,495,27.68,2021,11,1,72.32
2021-11-02,Transitional Independent Living (TIL),133,495,26.87,2021,11,2,73.13
2021-11-03,Transitional Independent Living (TIL),129,495,26.06,2021,11,3,73.94
2021-11-04,Transitional Independent Living (TIL),125,495,25.25,2021,11,4,74.75
2021-11-05,Transitional Independent Living (TIL),125,495,25.25,2021,11,5,74.75
2021-11-06,Transitional Independent Living (TIL),125,495,25.25,2021,11,6,74.75
2021-11-07,Transitional Independent Living (TIL),123,495,24.85,2021,11,7,75.15
2021-11-08,Transitional Independent Living (TIL),117,495,23.64,2021,11,8,76.36
2021-11-09,Transitional Independent Living (TIL),117,495,23.64,2021,11,9,76.36
2021-11-10,Transitional Independent Living (TIL),111,495,22.42,2021,11,10,77.58
2021-11-11,Transitional Independent Living (TIL),114,495,23.03,2021,11,11,76.97
2021-11-12,Transitional Independent Living (TIL),115,495,23.23,2021,11,12,76.77
2021-11-13,Transitional Independent Living (TIL),117,495,23.64,2021,11,13,76.36
2021-11-14,Transitional Independent Living (TIL),116,495,23.43,2021,11,14,76.57
2021-11-15,Transitional Independent Living (TIL),116,495,23.43,2021,11,15,76.57
2021-11-16,Transitional Independent Living (TIL),114,495,23.03,2021,11,16,76.97
2021-11-17,Transitional Independent Living (TIL),113,495,22.83,2021,11,17,77.17
2021-11-18,Transitional Independent Living (TIL),113,495,22.83,2021,11,18,77.17
2021-11-19,Transitional Independent Living (TIL),113,495,22.83,2021,11,19,77.17
2021-11-20,Transitional Independent Living (TIL),114,495,23.03,2021,11,20,76.97
2021-11-21,Transitional Independent Living (TIL),116,495,23.43,2021,11,21,76.57
2021-11-22,Transitional Independent Living (TIL),120,495,24.24,2021,11,22,75.76
2021-11-23,Transitional Independent Living (TIL),121,495,24.44,2021,11,23,75.56
2021-11-24,Transitional Independent Living (TIL),123,495,24.85,2021,11,24,75.15
2021-11-25,Transitional Independent Living (TIL),123,495,24.85,2021,11,25,75.15
2021-11-26,Transitional Independent Living (TIL),123,495,24.85,2021,11,26,75.15
2021-11-27,Transitional Independent Living (TIL),125,495,25.25,2021,11,27,74.75
2021-11-28,Transitional Independent Living (TIL),125,495,25.25,2021,11,28,74.75
2021-11-29,Transitional Independent Living (TIL),126,495,25.45,2021,11,29,74.55
2021-11-30,Transitional Independent Living (TIL),126,495,25.45,2021,11,30,74.55
2021-12-01,Transitional Independent Living (TIL),122,495,24.65,2021,12,1,75.35
2021-12-02,Transitional Independent Living (TIL),125,495,25.25,2021,12,2,74.75
2021-12-03,Transitional Independent Living (TIL),125,495,25.25,2021,12,3,74.75
2021-12-04,Transitional Independent Living (TIL),125,495,25.25,2021,12,4,74.75
2021-12-05,Transitional Independent Living (TIL),126,495,25.45,2021,12,5,74.55
2021-12-06,Transitional Independent Living (TIL),128,495,25.86,2021,12,6,74.14
2021-12-07,Transitional Independent Living (TIL),127,495,25.66,2021,12,7,74.34
2021-12-08,Transitional Independent Living (TIL),127,495,25.66,2021,12,8,74.34
2021-12-09,Transitional Independent Living (TIL),128,495,25.86,2021,12,9,74.14
2021-12-10,Transitional Independent Living (TIL),130,495,26.26,2021,12,10,73.74
2021-12-11,Transitional Independent Living (TIL),129,495,26.06,2021,12,11,73.94
2021-12-12,Transitional Independent Living (TIL),128,495,25.86,2021,12,12,74.14
2021-12-13,Transitional Independent Living (TIL),128,495,25.86,2021,12,13,74.14
2021-12-14,Transitional Independent Living (TIL),126,495,25.45,2021,12,14,74.55
2021-12-15,Transitional Independent Living (TIL),127,495,25.66,2021,12,15,74.34
2021-12-16,Transitional Independent Living (TIL),126,495,25.45,2021,12,16,74.55
2021-12-17,Transitional Independent Living (TIL),125,495,25.25,2021,12,17,74.75
2021-12-18,Transitional Independent Living (TIL),126,495,25.45,2021,12,18,74.55
2021-12-19,Transitional Independent Living (TIL),129,495,26.06,2021,12,19,73.94
2021-12-20,Transitional Independent Living (TIL),128,495,25.86,2021,12,20,74.14
2021-12-21,Transitional Independent Living (TIL),127,495,25.66,2021,12,21,74.34
2021-12-22,Transitional Independent Living (TIL),129,495,26.06,2021,12,22,73.94
2021-12-23,Transitional Independent Living (TIL),128,495,25.86,2021,12,23,74.14
2021-12-24,Transitional Independent Living (TIL),128,495,25.86,2021,12,24,74.14
2021-12-25,Transitional Independent Living (TIL),129,495,26.06,2021,12,25,73.94
2021-12-26,Transitional Independent Living (TIL),129,495,26.06,2021,12,26,73.94
2021-12-27,Transitional Independent Living (TIL),129,495,26.06,2021,12,27,73.94
2021-12-28,Transitional Independent Living (TIL),130,495,26.26,2021,12,28,73.74
2021-12-29,Transitional Independent Living (TIL),129,495,26.06,2021,12,29,73.94
2021-12-30,Transitional Independent Living (TIL),132,495,26.67,2021,12,30,73.33
2021-12-31,Transitional Independent Living (TIL),135,495,27.27,2021,12,31,72.73
2022-01-01,Transitional Independent Living (TIL),135,495,27.27,2022,1,1,72.73
2022-01-02,Transitional Independent Living (TIL),134,495,27.07,2022,1,2,72.93
2022-01-03,Transitional Independent Living (TIL),134,495,27.07,2022,1,3,72.93
2022-01-04,Transitional Independent Living (TIL),134,495,27.07,2022,1,4,72.93
2022-01-05,Transitional Independent Living (TIL),138,495,27.88,2022,1,5,72.12
2022-01-06,Transitional Independent Living (TIL),140,495,28.28,2022,1,6,71.72
2022-01-07,Transitional Independent Living (TIL),138,495,27.88,2022,1,7,72.12
2022-01-08,Transitional Independent Living (TIL),139,495,28.08,2022,1,8,71.92
2022-01-09,Transitional Independent Living (TIL),139,495,28.08,2022,1,9,71.92
2022-01-10,Transitional Independent Living (TIL),140,495,28.28,2022,1,10,71.72
2022-01-11,Transitional Independent Living (TIL),141,495,28.48,2022,1,11,71.52
2022-01-12,Transitional Independent Living (TIL),140,495,28.28,2022,1,12,71.72
2022-01-13,Transitional Independent Living (TIL),135,495,27.27,2022,1,13,72.73
2022-01-14,Transitional Independent Living (TIL),135,495,27.27,2022,1,14,72.73
2022-01-15,Transitional Independent Living (TIL),136,495,27.47,2022,1,15,72.53
2022-01-16,Transitional Independent Living (TIL),136,495,27.47,2022,1,16,72.53
2022-01-17,Transitional Independent Living (TIL),138,495,27.88,2022,1,17,72.12
2022-01-18,Transitional Independent Living (TIL),136,495,27.47,2022,1,18,72.53
2022-01-19,Transitional Independent Living (TIL),137,495,27.68,2022,1,19,72.32
2022-01-20,Transitional Independent Living (TIL),136,495,27.47,2022,1,20,72.53
2022-01-21,Transitional Independent Living (TIL),137,495,27.68,2022,1,21,72.32
2022-01-22,Transitional Independent Living (TIL),137,495,27.68,2022,1,22,72.32
2022-01-23,Transitional Independent Living (TIL),140,495,28.28,2022,1,23,71.72
2022-01-24,Transitional Independent Living (TIL),141,495,28.48,2022,1,24,71.52
2022-01-25,Transitional Independent Living (TIL),139,495,28.08,2022,1,25,71.92
2022-01-26,Transitional Independent Living (TIL),136,495,27.47,2022,1,26,72.53
2022-01-27,Transitional Independent Living (TIL),129,495,26.06,2022,1,27,73.94
2022-01-28,Transitional Independent Living (TIL),129,495,26.06,2022,1,28,73.94
2022-01-29,Transitional Independent Living (TIL),128,495,25.86,2022,1,29,74.14
2022-01-30,Transitional Independent Living (TIL),129,495,26.06,2022,1,30,73.94
2022-01-31,Transitional Independent Living (TIL),130,495,26.26,2022,1,31,73.74
2022-02-01,Transitional Independent Living (TIL),131,495,26.46,2022,2,1,73.53999999999999
2022-02-02,Transitional Independent Living (TIL),131,495,26.46,2022,2,2,73.53999999999999
2022-02-03,Transitional Independent Living (TIL),134,495,27.07,2022,2,3,72.93
2022-02-04,Transitional Independent Living (TIL),134,495,27.07,2022,2,4,72.93
2022-02-05,Transitional Independent Living (TIL),135,495,27.27,2022,2,5,72.73
2022-02-06,Transitional Independent Living (TIL),135,495,27.27,2022,2,6,72.73
2022-02-07,Transitional Independent Living (TIL),132,495,26.67,2022,2,7,73.33
2022-02-08,Transitional Independent Living (TIL),130,495,26.26,2022,2,8,73.74
2022-02-09,Transitional Independent Living (TIL),130,495,26.26,2022,2,9,73.74
2022-02-10,Transitional Independent Living (TIL),131,495,26.46,2022,2,10,73.53999999999999
2022-02-11,Transitional Independent Living (TIL),128,495,25.86,2022,2,11,74.14
2022-02-12,Transitional Independent Living (TIL),127,495,25.66,2022,2,12,74.34
2022-02-13,Transitional Independent Living (TIL),129,495,26.06,2022,2,13,73.94
2022-02-14,Transitional Independent Living (TIL),132,495,26.67,2022,2,14,73.33
2022-02-15,Transitional Independent Living (TIL),133,495,26.87,2022,2,15,73.13
2022-02-16,Transitional Independent Living (TIL),134,495,27.07,2022,2,16,72.93
2022-02-17,Transitional Independent Living (TIL),131,495,26.46,2022,2,17,73.53999999999999
2022-02-18,Transitional Independent Living (TIL),128,495,25.86,2022,2,18,74.14
2022-02-19,Transitional Independent Living (TIL),129,495,26.06,2022,2,19,73.94
2022-02-20,Transitional Independent Living (TIL),129,495,26.06,2022,2,20,73.94
2022-02-21,Transitional Independent Living (TIL),134,495,27.07,2022,2,21,72.93
2022-02-22,Transitional Independent Living (TIL),132,495,26.67,2022,2,22,73.33
2022-02-23,Transitional Independent Living (TIL),130,495,26.26,2022,2,23,73.74
2022-02-24,Transitional Independent Living (TIL),127,495,25.66,2022,2,24,74.34
2022-02-25,Transitional Independent Living (TIL),124,495,25.05,2022,2,25,74.95
2022-02-26,Transitional Independent Living (TIL),128,495,25.86,2022,2,26,74.14
2022-02-27,Transitional Independent Living (TIL),128,495,25.86,2022,2,27,74.14
2022-02-28,Transitional Independent Living (TIL),124,495,25.05,2022,2,28,74.95
2022-03-01,Transitional Independent Living (TIL),123,495,24.85,2022,3,1,75.15
2022-03-02,Transitional Independent Living (TIL),125,495,25.25,2022,3,2,74.75
2022-03-03,Transitional Independent Living (TIL),125,495,25.25,2022,3,3,74.75
2022-03-04,Transitional Independent Living (TIL),124,495,25.05,2022,3,4,74.95
2022-03-05,Transitional Independent Living (TIL),124,495,25.05,2022,3,5,74.95
2022-03-06,Transitional Independent Living (TIL),125,495,25.25,2022,3,6,74.75
2022-03-07,Transitional Independent Living (TIL),128,495,25.86,2022,3,7,74.14
2022-03-08,Transitional Independent Living (TIL),130,495,26.26,2022,3,8,73.74
2022-03-09,Transitional Independent Living (TIL),130,495,26.26,2022,3,9,73.74
2022-03-10,Transitional Independent Living (TIL),133,495,26.87,2022,3,10,73.13
2022-03-11,Transitional Independent Living (TIL),130,495,26.26,2022,3,11,73.74
2022-03-12,Transitional Independent Living (TIL),129,495,26.06,2022,3,12,73.94
2022-03-13,Transitional Independent Living (TIL),129,495,26.06,2022,3,13,73.94
2022-03-14,Transitional Independent Living (TIL),129,495,26.06,2022,3,14,73.94
2022-03-15,Transitional Independent Living (TIL),130,495,26.26,2022,3,15,73.74
2022-03-16,Transitional Independent Living (TIL),129,495,26.06,2022,3,16,73.94
2022-03-17,Transitional Independent Living (TIL),131,495,26.46,2022,3,17,73.53999999999999
2022-03-18,Transitional Independent Living (TIL),132,495,26.67,2022,3,18,73.33
2022-03-19,Transitional Independent Living (TIL),132,495,26.67,2022,3,19,73.33
2022-03-20,Transitional Independent Living (TIL),132,495,26.67,2022,3,20,73.33
2022-03-21,Transitional Independent Living (TIL),132,495,26.67,2022,3,21,73.33
2022-03-22,Transitional Independent Living (TIL),134,495,27.07,2022,3,22,72.93
2022-03-23,Transitional Independent Living (TIL),134,495,27.07,2022,3,23,72.93
2022-03-24,Transitional Independent Living (TIL),135,495,27.27,2022,3,24,72.73
2022-03-25,Transitional Independent Living (TIL),133,495,26.87,2022,3,25,73.13
2022-03-26,Transitional Independent Living (TIL),133,495,26.87,2022,3,26,73.13
2022-03-27,Transitional Independent Living (TIL),133,495,26.87,2022,3,27,73.13
2022-03-28,Transitional Independent Living (TIL),133,495,26.87,2022,3,28,73.13
2022-03-29,Transitional Independent Living (TIL),132,495,26.67,2022,3,29,73.33
2022-03-30,Transitional Independent Living (TIL),129,495,26.06,2022,3,30,73.94
2022-03-31,Transitional Independent Living (TIL),128,495,25.86,2022,3,31,74.14
2022-04-01,Transitional Independent Living (TIL),127,495,25.66,2022,4,1,74.34
2022-04-02,Transitional Independent Living (TIL),127,495,25.66,2022,4,2,74.34
2022-04-03,Transitional Independent Living (TIL),130,495,26.26,2022,4,3,73.74
2022-04-04,Transitional Independent Living (TIL),125,495,25.25,2022,4,4,74.75
2022-04-05,Transitional Independent Living (TIL),124,495,25.05,2022,4,5,74.95
2022-04-06,Transitional Independent Living (TIL),123,495,24.85,2022,4,6,75.15
2022-04-07,Transitional Independent Living (TIL),124,495,25.05,2022,4,7,74.95
2022-04-08,Transitional Independent Living (TIL),125,495,25.25,2022,4,8,74.75
2022-04-09,Transitional Independent Living (TIL),125,495,25.25,2022,4,9,74.75
2022-04-10,Transitional Independent Living (TIL),124,495,25.05,2022,4,10,74.95
2022-04-11,Transitional Independent Living (TIL),121,495,24.44,2022,4,11,75.56
2022-04-12,Transitional Independent Living (TIL),119,495,24.04,2022,4,12,75.96000000000001
2022-04-13,Transitional Independent Living (TIL),121,495,24.44,2022,4,13,75.56
2022-04-14,Transitional Independent Living (TIL),121,495,24.44,2022,4,14,75.56
2022-04-15,Transitional Independent Living (TIL),121,495,24.44,2022,4,15,75.56
2022-04-16,Transitional Independent Living (TIL),120,495,24.24,2022,4,16,75.76
2022-04-17,Transitional Independent Living (TIL),120,495,24.24,2022,4,17,75.76
2022-04-18,Transitional Independent Living (TIL),127,495,25.66,2022,4,18,74.34
2022-04-19,Transitional Independent Living (TIL),125,495,25.25,2022,4,19,74.75
2022-04-20,Transitional Independent Living (TIL),125,495,25.25,2022,4,20,74.75
2022-04-21,Transitional Independent Living (TIL),127,495,25.66,2022,4,21,74.34
2022-04-22,Transitional Independent Living (TIL),128,495,25.86,2022,4,22,74.14
2022-04-23,Transitional Independent Living (TIL),131,495,26.46,2022,4,23,73.53999999999999
2022-04-24,Transitional Independent Living (TIL),132,495,26.67,2022,4,24,73.33
2022-04-25,Transitional Independent Living (TIL),126,495,25.45,2022,4,25,74.55
2022-04-26,Transitional Independent Living (TIL),124,495,25.05,2022,4,26,74.95
2022-04-27,Transitional Independent Living (TIL),124,495,25.05,2022,4,27,74.95
2022-04-28,Transitional Independent Living (TIL),122,495,24.65,2022,4,28,75.35
2022-04-29,Transitional Independent Living (TIL),119,495,24.04,2022,4,29,75.96000000000001
2022-04-30,Transitional Independent Living (TIL),120,495,24.24,2022,4,30,75.76
2022-05-01,Transitional Independent Living (TIL),120,495,24.24,2022,5,1,75.76
2022-05-02,Transitional Independent Living (TIL),123,495,24.85,2022,5,2,75.15
