date,program_type,vacancies_per_day,beds_per_day,percent_vacant_per_day,year,month,day,percent_occupied_per_day
2021-08-12,Transitional Independent Living (HYA),1,25,4,2021,8,12,96
2021-08-13,Transitional Independent Living (HYA),1,25,4,2021,8,13,96
2021-08-14,Transitional Independent Living (HYA),1,25,4,2021,8,14,96
2021-08-15,Transitional Independent Living (HYA),1,25,4,2021,8,15,96
2021-08-16,Transitional Independent Living (HYA),1,25,4,2021,8,16,96
2021-08-17,Transitional Independent Living (HYA),1,25,4,2021,8,17,96
2021-08-18,Transitional Independent Living (HYA),1,25,4,2021,8,18,96
2021-08-19,Transitional Independent Living (HYA),1,25,4,2021,8,19,96
2021-08-20,Transitional Independent Living (HYA),1,25,4,2021,8,20,96
2021-08-21,Transitional Independent Living (HYA),1,25,4,2021,8,21,96
2021-08-22,Transitional Independent Living (HYA),1,25,4,2021,8,22,96
2021-08-23,Transitional Independent Living (HYA),1,25,4,2021,8,23,96
2021-08-24,Transitional Independent Living (HYA),1,25,4,2021,8,24,96
2021-08-25,Transitional Independent Living (HYA),1,25,4,2021,8,25,96
2021-08-26,Transitional Independent Living (HYA),1,25,4,2021,8,26,96
2021-08-27,Transitional Independent Living (HYA),1,25,4,2021,8,27,96
2021-08-28,Transitional Independent Living (HYA),1,25,4,2021,8,28,96
2021-08-29,Transitional Independent Living (HYA),1,25,4,2021,8,29,96
2021-08-30,Transitional Independent Living (HYA),1,25,4,2021,8,30,96
2021-08-31,Transitional Independent Living (HYA),1,25,4,2021,8,31,96
2021-09-01,Transitional Independent Living (HYA),1,25,4,2021,9,1,96
2021-09-02,Transitional Independent Living (HYA),1,25,4,2021,9,2,96
2021-09-03,Transitional Independent Living (HYA),1,25,4,2021,9,3,96
2021-09-04,Transitional Independent Living (HYA),1,25,4,2021,9,4,96
2021-09-05,Transitional Independent Living (HYA),1,25,4,2021,9,5,96
2021-09-06,Transitional Independent Living (HYA),1,25,4,2021,9,6,96
2021-09-07,Transitional Independent Living (HYA),1,25,4,2021,9,7,96
2021-09-08,Transitional Independent Living (HYA),1,25,4,2021,9,8,96
2021-09-09,Transitional Independent Living (HYA),1,25,4,2021,9,9,96
2021-09-10,Transitional Independent Living (HYA),1,25,4,2021,9,10,96
2021-09-11,Transitional Independent Living (HYA),1,25,4,2021,9,11,96
2021-09-12,Transitional Independent Living (HYA),1,25,4,2021,9,12,96
2021-09-13,Transitional Independent Living (HYA),3,25,12,2021,9,13,88
2021-09-14,Transitional Independent Living (HYA),1,25,4,2021,9,14,96
2021-09-15,Transitional Independent Living (HYA),1,25,4,2021,9,15,96
2021-09-16,Transitional Independent Living (HYA),1,25,4,2021,9,16,96
2021-09-17,Transitional Independent Living (HYA),1,25,4,2021,9,17,96
2021-09-18,Transitional Independent Living (HYA),1,25,4,2021,9,18,96
2021-09-19,Transitional Independent Living (HYA),1,25,4,2021,9,19,96
2021-09-20,Transitional Independent Living (HYA),1,25,4,2021,9,20,96
2021-09-21,Transitional Independent Living (HYA),1,25,4,2021,9,21,96
2021-09-22,Transitional Independent Living (HYA),1,25,4,2021,9,22,96
2021-09-23,Transitional Independent Living (HYA),1,25,4,2021,9,23,96
2021-09-24,Transitional Independent Living (HYA),2,25,8,2021,9,24,92
2021-09-25,Transitional Independent Living (HYA),2,25,8,2021,9,25,92
2021-09-26,Transitional Independent Living (HYA),2,25,8,2021,9,26,92
2021-09-27,Transitional Independent Living (HYA),2,25,8,2021,9,27,92
2021-09-28,Transitional Independent Living (HYA),2,25,8,2021,9,28,92
2021-09-29,Transitional Independent Living (HYA),2,25,8,2021,9,29,92
2021-09-30,Transitional Independent Living (HYA),2,25,8,2021,9,30,92
2021-10-01,Transitional Independent Living (HYA),2,25,8,2021,10,1,92
2021-10-02,Transitional Independent Living (HYA),2,25,8,2021,10,2,92
2021-10-03,Transitional Independent Living (HYA),2,25,8,2021,10,3,92
2021-10-04,Transitional Independent Living (HYA),2,25,8,2021,10,4,92
2021-10-05,Transitional Independent Living (HYA),2,25,8,2021,10,5,92
2021-10-06,Transitional Independent Living (HYA),3,25,12,2021,10,6,88
2021-10-07,Transitional Independent Living (HYA),2,25,8,2021,10,7,92
2021-10-08,Transitional Independent Living (HYA),3,25,12,2021,10,8,88
2021-10-09,Transitional Independent Living (HYA),3,25,12,2021,10,9,88
2021-10-10,Transitional Independent Living (HYA),3,25,12,2021,10,10,88
2021-10-11,Transitional Independent Living (HYA),3,25,12,2021,10,11,88
2021-10-12,Transitional Independent Living (HYA),3,25,12,2021,10,12,88
2021-10-13,Transitional Independent Living (HYA),2,25,8,2021,10,13,92
2021-10-14,Transitional Independent Living (HYA),2,25,8,2021,10,14,92
2021-10-15,Transitional Independent Living (HYA),2,25,8,2021,10,15,92
2021-10-16,Transitional Independent Living (HYA),2,25,8,2021,10,16,92
2021-10-17,Transitional Independent Living (HYA),2,25,8,2021,10,17,92
2021-10-18,Transitional Independent Living (HYA),2,25,8,2021,10,18,92
2021-10-19,Transitional Independent Living (HYA),1,25,4,2021,10,19,96
2021-10-20,Transitional Independent Living (HYA),1,25,4,2021,10,20,96
2021-10-21,Transitional Independent Living (HYA),1,25,4,2021,10,21,96
2021-10-22,Transitional Independent Living (HYA),0,25,0,2021,10,22,100
2021-10-23,Transitional Independent Living (HYA),0,25,0,2021,10,23,100
2021-10-24,Transitional Independent Living (HYA),0,25,0,2021,10,24,100
2021-10-25,Transitional Independent Living (HYA),0,25,0,2021,10,25,100
2021-10-26,Transitional Independent Living (HYA),0,25,0,2021,10,26,100
2021-10-27,Transitional Independent Living (HYA),0,25,0,2021,10,27,100
2021-10-28,Transitional Independent Living (HYA),0,25,0,2021,10,28,100
2021-10-29,Transitional Independent Living (HYA),0,25,0,2021,10,29,100
2021-10-30,Transitional Independent Living (HYA),0,25,0,2021,10,30,100
2021-10-31,Transitional Independent Living (HYA),0,25,0,2021,10,31,100
2021-11-01,Transitional Independent Living (HYA),0,25,0,2021,11,1,100
2021-11-02,Transitional Independent Living (HYA),0,25,0,2021,11,2,100
2021-11-03,Transitional Independent Living (HYA),0,25,0,2021,11,3,100
2021-11-04,Transitional Independent Living (HYA),3,25,12,2021,11,4,88
2021-11-05,Transitional Independent Living (HYA),3,25,12,2021,11,5,88
2021-11-06,Transitional Independent Living (HYA),3,25,12,2021,11,6,88
2021-11-07,Transitional Independent Living (HYA),3,25,12,2021,11,7,88
2021-11-08,Transitional Independent Living (HYA),3,25,12,2021,11,8,88
2021-11-09,Transitional Independent Living (HYA),3,25,12,2021,11,9,88
2021-11-10,Transitional Independent Living (HYA),3,25,12,2021,11,10,88
2021-11-11,Transitional Independent Living (HYA),3,25,12,2021,11,11,88
2021-11-12,Transitional Independent Living (HYA),3,25,12,2021,11,12,88
2021-11-13,Transitional Independent Living (HYA),3,25,12,2021,11,13,88
2021-11-14,Transitional Independent Living (HYA),3,25,12,2021,11,14,88
2021-11-15,Transitional Independent Living (HYA),4,25,16,2021,11,15,84
2021-11-16,Transitional Independent Living (HYA),4,25,16,2021,11,16,84
2021-11-17,Transitional Independent Living (HYA),4,25,16,2021,11,17,84
2021-11-18,Transitional Independent Living (HYA),4,25,16,2021,11,18,84
2021-11-19,Transitional Independent Living (HYA),1,25,4,2021,11,19,96
2021-11-20,Transitional Independent Living (HYA),1,25,4,2021,11,20,96
2021-11-21,Transitional Independent Living (HYA),1,25,4,2021,11,21,96
2021-11-22,Transitional Independent Living (HYA),1,25,4,2021,11,22,96
2021-11-23,Transitional Independent Living (HYA),1,25,4,2021,11,23,96
2021-11-24,Transitional Independent Living (HYA),1,25,4,2021,11,24,96
2021-11-25,Transitional Independent Living (HYA),1,25,4,2021,11,25,96
2021-11-26,Transitional Independent Living (HYA),0,25,0,2021,11,26,100
2021-11-27,Transitional Independent Living (HYA),0,25,0,2021,11,27,100
2021-11-28,Transitional Independent Living (HYA),0,25,0,2021,11,28,100
2021-11-29,Transitional Independent Living (HYA),0,25,0,2021,11,29,100
2021-11-30,Transitional Independent Living (HYA),0,25,0,2021,11,30,100
2021-12-01,Transitional Independent Living (HYA),0,25,0,2021,12,1,100
2021-12-02,Transitional Independent Living (HYA),0,25,0,2021,12,2,100
2021-12-03,Transitional Independent Living (HYA),0,25,0,2021,12,3,100
2021-12-04,Transitional Independent Living (HYA),0,25,0,2021,12,4,100
2021-12-05,Transitional Independent Living (HYA),0,25,0,2021,12,5,100
2021-12-06,Transitional Independent Living (HYA),1,25,4,2021,12,6,96
2021-12-07,Transitional Independent Living (HYA),0,25,0,2021,12,7,100
2021-12-08,Transitional Independent Living (HYA),1,25,4,2021,12,8,96
2021-12-09,Transitional Independent Living (HYA),1,25,4,2021,12,9,96
2021-12-10,Transitional Independent Living (HYA),1,25,4,2021,12,10,96
2021-12-11,Transitional Independent Living (HYA),1,25,4,2021,12,11,96
2021-12-12,Transitional Independent Living (HYA),1,25,4,2021,12,12,96
2021-12-13,Transitional Independent Living (HYA),1,25,4,2021,12,13,96
2021-12-14,Transitional Independent Living (HYA),1,25,4,2021,12,14,96
2021-12-15,Transitional Independent Living (HYA),1,25,4,2021,12,15,96
2021-12-16,Transitional Independent Living (HYA),1,25,4,2021,12,16,96
2021-12-17,Transitional Independent Living (HYA),1,25,4,2021,12,17,96
2021-12-18,Transitional Independent Living (HYA),1,25,4,2021,12,18,96
2021-12-19,Transitional Independent Living (HYA),1,25,4,2021,12,19,96
2021-12-20,Transitional Independent Living (HYA),2,25,8,2021,12,20,92
2021-12-21,Transitional Independent Living (HYA),2,25,8,2021,12,21,92
2021-12-22,Transitional Independent Living (HYA),3,25,12,2021,12,22,88
2021-12-23,Transitional Independent Living (HYA),3,25,12,2021,12,23,88
2021-12-24,Transitional Independent Living (HYA),3,25,12,2021,12,24,88
2021-12-25,Transitional Independent Living (HYA),3,25,12,2021,12,25,88
2021-12-26,Transitional Independent Living (HYA),3,25,12,2021,12,26,88
2021-12-27,Transitional Independent Living (HYA),3,25,12,2021,12,27,88
2021-12-28,Transitional Independent Living (HYA),3,25,12,2021,12,28,88
2021-12-29,Transitional Independent Living (HYA),3,25,12,2021,12,29,88
2021-12-30,Transitional Independent Living (HYA),3,25,12,2021,12,30,88
2021-12-31,Transitional Independent Living (HYA),2,25,8,2021,12,31,92
2022-01-01,Transitional Independent Living (HYA),2,25,8,2022,1,1,92
2022-01-02,Transitional Independent Living (HYA),2,25,8,2022,1,2,92
2022-01-03,Transitional Independent Living (HYA),1,25,4,2022,1,3,96
2022-01-04,Transitional Independent Living (HYA),1,25,4,2022,1,4,96
2022-01-05,Transitional Independent Living (HYA),0,25,0,2022,1,5,100
2022-01-06,Transitional Independent Living (HYA),0,25,0,2022,1,6,100
2022-01-07,Transitional Independent Living (HYA),0,25,0,2022,1,7,100
2022-01-08,Transitional Independent Living (HYA),0,25,0,2022,1,8,100
2022-01-09,Transitional Independent Living (HYA),0,25,0,2022,1,9,100
2022-01-10,Transitional Independent Living (HYA),0,25,0,2022,1,10,100
2022-01-11,Transitional Independent Living (HYA),0,25,0,2022,1,11,100
2022-01-12,Transitional Independent Living (HYA),0,25,0,2022,1,12,100
2022-01-13,Transitional Independent Living (HYA),0,25,0,2022,1,13,100
2022-01-14,Transitional Independent Living (HYA),0,25,0,2022,1,14,100
2022-01-15,Transitional Independent Living (HYA),0,25,0,2022,1,15,100
2022-01-16,Transitional Independent Living (HYA),0,25,0,2022,1,16,100
2022-01-17,Transitional Independent Living (HYA),0,25,0,2022,1,17,100
2022-01-18,Transitional Independent Living (HYA),0,25,0,2022,1,18,100
2022-01-19,Transitional Independent Living (HYA),0,25,0,2022,1,19,100
2022-01-20,Transitional Independent Living (HYA),0,25,0,2022,1,20,100
2022-01-21,Transitional Independent Living (HYA),0,25,0,2022,1,21,100
2022-01-22,Transitional Independent Living (HYA),0,25,0,2022,1,22,100
2022-01-23,Transitional Independent Living (HYA),0,25,0,2022,1,23,100
2022-01-24,Transitional Independent Living (HYA),0,25,0,2022,1,24,100
2022-01-25,Transitional Independent Living (HYA),0,25,0,2022,1,25,100
2022-01-26,Transitional Independent Living (HYA),0,25,0,2022,1,26,100
2022-01-27,Transitional Independent Living (HYA),1,25,4,2022,1,27,96
2022-01-28,Transitional Independent Living (HYA),1,25,4,2022,1,28,96
2022-01-29,Transitional Independent Living (HYA),1,25,4,2022,1,29,96
2022-01-30,Transitional Independent Living (HYA),1,25,4,2022,1,30,96
2022-01-31,Transitional Independent Living (HYA),1,25,4,2022,1,31,96
2022-02-01,Transitional Independent Living (HYA),1,25,4,2022,2,1,96
2022-02-02,Transitional Independent Living (HYA),1,25,4,2022,2,2,96
2022-02-03,Transitional Independent Living (HYA),1,25,4,2022,2,3,96
2022-02-04,Transitional Independent Living (HYA),1,25,4,2022,2,4,96
2022-02-05,Transitional Independent Living (HYA),1,25,4,2022,2,5,96
2022-02-06,Transitional Independent Living (HYA),1,25,4,2022,2,6,96
2022-02-07,Transitional Independent Living (HYA),0,25,0,2022,2,7,100
2022-02-08,Transitional Independent Living (HYA),0,25,0,2022,2,8,100
2022-02-09,Transitional Independent Living (HYA),0,25,0,2022,2,9,100
2022-02-10,Transitional Independent Living (HYA),0,25,0,2022,2,10,100
2022-02-11,Transitional Independent Living (HYA),0,25,0,2022,2,11,100
2022-02-12,Transitional Independent Living (HYA),0,25,0,2022,2,12,100
2022-02-13,Transitional Independent Living (HYA),0,25,0,2022,2,13,100
2022-02-14,Transitional Independent Living (HYA),0,25,0,2022,2,14,100
2022-02-15,Transitional Independent Living (HYA),0,25,0,2022,2,15,100
2022-02-16,Transitional Independent Living (HYA),1,25,4,2022,2,16,96
2022-02-17,Transitional Independent Living (HYA),1,25,4,2022,2,17,96
2022-02-18,Transitional Independent Living (HYA),0,25,0,2022,2,18,100
2022-02-19,Transitional Independent Living (HYA),0,25,0,2022,2,19,100
2022-02-20,Transitional Independent Living (HYA),0,25,0,2022,2,20,100
2022-02-21,Transitional Independent Living (HYA),0,25,0,2022,2,21,100
2022-02-22,Transitional Independent Living (HYA),0,25,0,2022,2,22,100
2022-02-23,Transitional Independent Living (HYA),0,25,0,2022,2,23,100
2022-02-24,Transitional Independent Living (HYA),0,25,0,2022,2,24,100
2022-02-25,Transitional Independent Living (HYA),0,25,0,2022,2,25,100
2022-02-26,Transitional Independent Living (HYA),0,25,0,2022,2,26,100
2022-02-27,Transitional Independent Living (HYA),0,25,0,2022,2,27,100
2022-02-28,Transitional Independent Living (HYA),0,25,0,2022,2,28,100
2022-03-01,Transitional Independent Living (HYA),0,25,0,2022,3,1,100
2022-03-02,Transitional Independent Living (HYA),0,25,0,2022,3,2,100
2022-03-03,Transitional Independent Living (HYA),0,25,0,2022,3,3,100
2022-03-04,Transitional Independent Living (HYA),0,25,0,2022,3,4,100
2022-03-05,Transitional Independent Living (HYA),0,25,0,2022,3,5,100
2022-03-06,Transitional Independent Living (HYA),0,25,0,2022,3,6,100
2022-03-07,Transitional Independent Living (HYA),0,25,0,2022,3,7,100
2022-03-08,Transitional Independent Living (HYA),0,25,0,2022,3,8,100
2022-03-09,Transitional Independent Living (HYA),0,25,0,2022,3,9,100
2022-03-10,Transitional Independent Living (HYA),0,25,0,2022,3,10,100
2022-03-11,Transitional Independent Living (HYA),0,25,0,2022,3,11,100
2022-03-12,Transitional Independent Living (HYA),0,25,0,2022,3,12,100
2022-03-13,Transitional Independent Living (HYA),0,25,0,2022,3,13,100
2022-03-14,Transitional Independent Living (HYA),0,25,0,2022,3,14,100
2022-03-15,Transitional Independent Living (HYA),0,25,0,2022,3,15,100
2022-03-16,Transitional Independent Living (HYA),0,25,0,2022,3,16,100
2022-03-17,Transitional Independent Living (HYA),0,25,0,2022,3,17,100
2022-03-18,Transitional Independent Living (HYA),0,25,0,2022,3,18,100
2022-03-19,Transitional Independent Living (HYA),0,25,0,2022,3,19,100
2022-03-20,Transitional Independent Living (HYA),0,25,0,2022,3,20,100
2022-03-21,Transitional Independent Living (HYA),0,25,0,2022,3,21,100
2022-03-22,Transitional Independent Living (HYA),0,25,0,2022,3,22,100
2022-03-23,Transitional Independent Living (HYA),0,25,0,2022,3,23,100
2022-03-24,Transitional Independent Living (HYA),0,25,0,2022,3,24,100
2022-03-25,Transitional Independent Living (HYA),0,25,0,2022,3,25,100
2022-03-26,Transitional Independent Living (HYA),0,25,0,2022,3,26,100
2022-03-27,Transitional Independent Living (HYA),0,25,0,2022,3,27,100
2022-03-28,Transitional Independent Living (HYA),1,25,4,2022,3,28,96
2022-03-29,Transitional Independent Living (HYA),1,25,4,2022,3,29,96
2022-03-30,Transitional Independent Living (HYA),1,25,4,2022,3,30,96
2022-03-31,Transitional Independent Living (HYA),1,25,4,2022,3,31,96
2022-04-01,Transitional Independent Living (HYA),1,25,4,2022,4,1,96
2022-04-02,Transitional Independent Living (HYA),1,25,4,2022,4,2,96
2022-04-03,Transitional Independent Living (HYA),1,25,4,2022,4,3,96
2022-04-04,Transitional Independent Living (HYA),2,25,8,2022,4,4,92
2022-04-05,Transitional Independent Living (HYA),2,25,8,2022,4,5,92
2022-04-06,Transitional Independent Living (HYA),2,25,8,2022,4,6,92
2022-04-07,Transitional Independent Living (HYA),2,25,8,2022,4,7,92
2022-04-08,Transitional Independent Living (HYA),2,25,8,2022,4,8,92
2022-04-09,Transitional Independent Living (HYA),2,25,8,2022,4,9,92
2022-04-10,Transitional Independent Living (HYA),2,25,8,2022,4,10,92
2022-04-11,Transitional Independent Living (HYA),2,25,8,2022,4,11,92
2022-04-12,Transitional Independent Living (HYA),1,25,4,2022,4,12,96
2022-04-13,Transitional Independent Living (HYA),1,25,4,2022,4,13,96
2022-04-14,Transitional Independent Living (HYA),1,25,4,2022,4,14,96
2022-04-15,Transitional Independent Living (HYA),1,25,4,2022,4,15,96
2022-04-16,Transitional Independent Living (HYA),1,25,4,2022,4,16,96
2022-04-17,Transitional Independent Living (HYA),0,25,0,2022,4,17,100
2022-04-18,Transitional Independent Living (HYA),0,25,0,2022,4,18,100
2022-04-19,Transitional Independent Living (HYA),0,25,0,2022,4,19,100
2022-04-20,Transitional Independent Living (HYA),0,25,0,2022,4,20,100
2022-04-21,Transitional Independent Living (HYA),0,25,0,2022,4,21,100
2022-04-22,Transitional Independent Living (HYA),0,25,0,2022,4,22,100
2022-04-23,Transitional Independent Living (HYA),0,25,0,2022,4,23,100
2022-04-24,Transitional Independent Living (HYA),0,25,0,2022,4,24,100
2022-04-25,Transitional Independent Living (HYA),0,25,0,2022,4,25,100
2022-04-26,Transitional Independent Living (HYA),0,25,0,2022,4,26,100
2022-04-27,Transitional Independent Living (HYA),0,25,0,2022,4,27,100
2022-04-28,Transitional Independent Living (HYA),0,25,0,2022,4,28,100
2022-04-29,Transitional Independent Living (HYA),0,25,0,2022,4,29,100
2022-04-30,Transitional Independent Living (HYA),0,25,0,2022,4,30,100
2022-05-01,Transitional Independent Living (HYA),0,25,0,2022,5,1,100
2022-05-02,Transitional Independent Living (HYA),0,25,0,2022,5,2,100
2022-05-03,Transitional Independent Living (HYA),0,25,0,2022,5,3,100
2022-05-04,Transitional Independent Living (HYA),0,25,0,2022,5,4,100
2022-05-05,Transitional Independent Living (HYA),0,25,0,2022,5,5,100
2022-05-06,Transitional Independent Living (HYA),0,25,0,2022,5,6,100
2022-05-07,Transitional Independent Living (HYA),0,25,0,2022,5,7,100
2022-05-08,Transitional Independent Living (HYA),0,25,0,2022,5,8,100
2022-05-09,Transitional Independent Living (HYA),0,25,0,2022,5,9,100
2022-05-10,Transitional Independent Living (HYA),0,25,0,2022,5,10,100
2022-05-11,Transitional Independent Living (HYA),0,25,0,2022,5,11,100
2022-05-12,Transitional Independent Living (HYA),0,25,0,2022,5,12,100
2022-05-13,Transitional Independent Living (HYA),0,25,0,2022,5,13,100
2022-05-14,Transitional Independent Living (HYA),0,25,0,2022,5,14,100
2022-05-15,Transitional Independent Living (HYA),0,25,0,2022,5,15,100
2022-05-16,Transitional Independent Living (HYA),0,25,0,2022,5,16,100
2022-05-17,Transitional Independent Living (HYA),0,25,0,2022,5,17,100
2022-05-18,Transitional Independent Living (HYA),0,25,0,2022,5,18,100
2022-05-19,Transitional Independent Living (HYA),0,25,0,2022,5,19,100
2022-05-20,Transitional Independent Living (HYA),0,25,0,2022,5,20,100
2022-05-21,Transitional Independent Living (HYA),0,25,0,2022,5,21,100
2022-05-22,Transitional Independent Living (HYA),0,25,0,2022,5,22,100
2022-05-23,Transitional Independent Living (HYA),0,25,0,2022,5,23,100
2022-05-24,Transitional Independent Living (HYA),0,25,0,2022,5,24,100
2022-05-25,Transitional Independent Living (HYA),0,25,0,2022,5,25,100
2022-05-26,Transitional Independent Living (HYA),0,25,0,2022,5,26,100
2022-05-27,Transitional Independent Living (HYA),0,25,0,2022,5,27,100
2022-05-28,Transitional Independent Living (HYA),0,25,0,2022,5,28,100
2022-05-29,Transitional Independent Living (HYA),0,25,0,2022,5,29,100
2022-05-30,Transitional Independent Living (HYA),0,25,0,2022,5,30,100
2022-05-31,Transitional Independent Living (HYA),0,25,0,2022,5,31,100
2022-06-01,Transitional Independent Living (HYA),0,25,0,2022,6,1,100
2022-06-02,Transitional Independent Living (HYA),0,25,0,2022,6,2,100
2022-06-03,Transitional Independent Living (HYA),0,25,0,2022,6,3,100
2022-06-04,Transitional Independent Living (HYA),0,25,0,2022,6,4,100
2022-06-05,Transitional Independent Living (HYA),0,25,0,2022,6,5,100
2022-06-06,Transitional Independent Living (HYA),0,25,0,2022,6,6,100
2022-06-07,Transitional Independent Living (HYA),0,25,0,2022,6,7,100
2022-06-08,Transitional Independent Living (HYA),1,25,4,2022,6,8,96
2022-06-09,Transitional Independent Living (HYA),1,25,4,2022,6,9,96
2022-06-10,Transitional Independent Living (HYA),1,25,4,2022,6,10,96
2022-06-11,Transitional Independent Living (HYA),2,25,8,2022,6,11,92
2022-06-12,Transitional Independent Living (HYA),2,25,8,2022,6,12,92
2022-06-13,Transitional Independent Living (HYA),2,25,8,2022,6,13,92
2022-06-14,Transitional Independent Living (HYA),2,25,8,2022,6,14,92
2022-06-15,Transitional Independent Living (HYA),2,25,8,2022,6,15,92
2022-06-16,Transitional Independent Living (HYA),2,25,8,2022,6,16,92
2022-06-17,Transitional Independent Living (HYA),2,25,8,2022,6,17,92
2022-06-18,Transitional Independent Living (HYA),2,25,8,2022,6,18,92
2022-06-19,Transitional Independent Living (HYA),2,25,8,2022,6,19,92
2022-06-20,Transitional Independent Living (HYA),2,25,8,2022,6,20,92
2022-06-21,Transitional Independent Living (HYA),3,25,12,2022,6,21,88
2022-06-22,Transitional Independent Living (HYA),4,25,16,2022,6,22,84
2022-06-23,Transitional Independent Living (HYA),5,25,20,2022,6,23,80
2022-06-24,Transitional Independent Living (HYA),5,25,20,2022,6,24,80
2022-06-25,Transitional Independent Living (HYA),5,25,20,2022,6,25,80
2022-06-26,Transitional Independent Living (HYA),6,25,24,2022,6,26,76
2022-06-27,Transitional Independent Living (HYA),6,25,24,2022,6,27,76
2022-06-28,Transitional Independent Living (HYA),8,25,32,2022,6,28,68
2022-06-29,Transitional Independent Living (HYA),11,25,44,2022,6,29,56
2022-06-30,Transitional Independent Living (HYA),15,25,60,2022,6,30,40
2022-07-01,Transitional Independent Living (HYA),0,10,0,2022,7,1,100
2022-07-02,Transitional Independent Living (HYA),0,10,0,2022,7,2,100
2022-07-03,Transitional Independent Living (HYA),0,10,0,2022,7,3,100
2022-07-04,Transitional Independent Living (HYA),0,10,0,2022,7,4,100
2022-07-05,Transitional Independent Living (HYA),0,10,0,2022,7,5,100
2022-07-06,Transitional Independent Living (HYA),0,10,0,2022,7,6,100
2022-07-07,Transitional Independent Living (HYA),0,10,0,2022,7,7,100
2022-07-08,Transitional Independent Living (HYA),0,10,0,2022,7,8,100
2022-07-09,Transitional Independent Living (HYA),0,10,0,2022,7,9,100
2022-07-10,Transitional Independent Living (HYA),0,10,0,2022,7,10,100
2022-07-11,Transitional Independent Living (HYA),0,10,0,2022,7,11,100
2022-07-12,Transitional Independent Living (HYA),0,10,0,2022,7,12,100
2022-07-13,Transitional Independent Living (HYA),0,10,0,2022,7,13,100
2022-07-14,Transitional Independent Living (HYA),0,10,0,2022,7,14,100
2022-07-15,Transitional Independent Living (HYA),0,10,0,2022,7,15,100
2022-07-16,Transitional Independent Living (HYA),0,10,0,2022,7,16,100
2022-07-17,Transitional Independent Living (HYA),0,10,0,2022,7,17,100
2022-07-18,Transitional Independent Living (HYA),0,10,0,2022,7,18,100
2022-07-19,Transitional Independent Living (HYA),0,10,0,2022,7,19,100
2022-07-20,Transitional Independent Living (HYA),0,10,0,2022,7,20,100
2022-07-21,Transitional Independent Living (HYA),0,10,0,2022,7,21,100
2022-07-22,Transitional Independent Living (HYA),0,10,0,2022,7,22,100
2022-07-23,Transitional Independent Living (HYA),0,10,0,2022,7,23,100
2022-07-24,Transitional Independent Living (HYA),0,10,0,2022,7,24,100
2022-07-25,Transitional Independent Living (HYA),0,10,0,2022,7,25,100
2022-07-26,Transitional Independent Living (HYA),0,10,0,2022,7,26,100
2022-07-27,Transitional Independent Living (HYA),0,10,0,2022,7,27,100
2022-07-28,Transitional Independent Living (HYA),0,10,0,2022,7,28,100
2022-07-29,Transitional Independent Living (HYA),0,10,0,2022,7,29,100
2022-07-30,Transitional Independent Living (HYA),0,10,0,2022,7,30,100
2022-07-31,Transitional Independent Living (HYA),0,10,0,2022,7,31,100
2022-08-01,Transitional Independent Living (HYA),0,10,0,2022,8,1,100
2022-08-02,Transitional Independent Living (HYA),0,10,0,2022,8,2,100
2022-08-03,Transitional Independent Living (HYA),0,10,0,2022,8,3,100
2022-08-04,Transitional Independent Living (HYA),0,10,0,2022,8,4,100
2022-08-05,Transitional Independent Living (HYA),0,10,0,2022,8,5,100
2022-08-06,Transitional Independent Living (HYA),0,10,0,2022,8,6,100
2022-08-07,Transitional Independent Living (HYA),0,10,0,2022,8,7,100
2022-08-08,Transitional Independent Living (HYA),0,10,0,2022,8,8,100
2022-08-09,Transitional Independent Living (HYA),0,10,0,2022,8,9,100
2022-08-10,Transitional Independent Living (HYA),0,10,0,2022,8,10,100
2022-08-11,Transitional Independent Living (HYA),0,10,0,2022,8,11,100
2022-08-12,Transitional Independent Living (HYA),0,10,0,2022,8,12,100
2022-08-13,Transitional Independent Living (HYA),0,10,0,2022,8,13,100
2022-08-14,Transitional Independent Living (HYA),0,10,0,2022,8,14,100
2022-08-15,Transitional Independent Living (HYA),0,10,0,2022,8,15,100
2022-08-16,Transitional Independent Living (HYA),0,10,0,2022,8,16,100
2022-08-17,Transitional Independent Living (HYA),0,10,0,2022,8,17,100
2022-08-18,Transitional Independent Living (HYA),0,10,0,2022,8,18,100
2022-08-19,Transitional Independent Living (HYA),0,10,0,2022,8,19,100
2022-08-20,Transitional Independent Living (HYA),1,10,10,2022,8,20,90
2022-08-21,Transitional Independent Living (HYA),1,10,10,2022,8,21,90
2022-08-22,Transitional Independent Living (HYA),1,10,10,2022,8,22,90
2022-08-23,Transitional Independent Living (HYA),1,10,10,2022,8,23,90
2022-08-24,Transitional Independent Living (HYA),1,10,10,2022,8,24,90
2022-08-25,Transitional Independent Living (HYA),1,10,10,2022,8,25,90
2022-08-26,Transitional Independent Living (HYA),1,10,10,2022,8,26,90
2022-08-27,Transitional Independent Living (HYA),1,10,10,2022,8,27,90
2022-08-28,Transitional Independent Living (HYA),1,10,10,2022,8,28,90
2022-08-29,Transitional Independent Living (HYA),1,10,10,2022,8,29,90
2022-08-30,Transitional Independent Living (HYA),1,10,10,2022,8,30,90
2022-08-31,Transitional Independent Living (HYA),1,10,10,2022,8,31,90
2022-09-01,Transitional Independent Living (HYA),1,10,10,2022,9,1,90
2022-09-02,Transitional Independent Living (HYA),0,10,0,2022,9,2,100
